code_complexity_cyclomatic,development_time_months,team_size,programming_language,developer_experience_avg_years,code_review_coverage,testing_coverage_percent,project_type,requirements_volatility,version_control_usage,continuous_integration,documentation_quality,customer_involvement,budget_constraints,defect_density_per_kloc
8.727213265,15.38650097,6,Python,6.246366715,29.43597864,86.77824889,Embedded,High,Basic,Advanced,Good,High,None,1.747485792
37.4773653,23.41521262,26,Java,1.621444423,10.95436462,85.70838483,Web App,Low,Basic,Advanced,Excellent,Low,None,9.233004004
16.20699828,21.07826112,26,C#,,33.91871242,99.25965882,Enterprise,Medium,Expert,Basic,Good,Medium,None,9.925111629
24.82152351,31.51073927,26,C#,4.96806919,89.3419337,60.59474258,Web App,Low,Advanced,Advanced,Good,Medium,Moderate,
6.417119007,23.9914683,13,Java,5.600232162,20.65316271,91.90404703,Desktop,Medium,Advanced,,Fair,Low,Severe,9.055356525
,35.23417999,26,Python,13.46730619,1.223599868,66.93393003,Embedded,Low,Basic,Basic,Excellent,High,None,6.412953952
32.08403659,4.46481106,17,JavaScript,13.07398884,81.44199601,75.33113194,Embedded,Medium,Advanced,Basic,Fair,Low,None,9.248004293
46.13714355,,25,C#,2.840822042,14.76807385,67.62421881,Enterprise,High,Basic,None,Good,High,None,0.454220594
29.75910619,22.70472201,22,Java,7.776886529,52.07022258,88.48631716,Enterprise,Low,Advanced,Advanced,Fair,,Severe,7.271051301
3.227371076,,22,C#,11.81670932,83.41157566,75.75752854,Embedded,High,Advanced,Basic,Good,Low,None,1.40877711
27.62027348,13.84487223,15,Java,4.295564426,90.95414084,82.78099801,Enterprise,Medium,Basic,Advanced,Fair,Low,,0.395140907
5.552038053,34.04347537,29,Java,14.35719202,11.51829254,70.29015744,Web App,High,Basic,Basic,Fair,Medium,None,3.917170228
48.93018102,18.83409842,27,,13.40991037,42.75576028,51.95486592,Web App,Medium,Expert,None,Excellent,Low,Severe,2.894943469
45.27667004,23.76119517,29,Java,4.549080934,60.78298206,58.10395211,Desktop,Medium,Advanced,Basic,Fair,Medium,,8.59573854
39.93085501,29.30259933,6,Python,11.83719783,71.27192796,56.7712113,Embedded,High,Expert,Advanced,Poor,Medium,Severe,8.584113876
13.59283187,30.23651824,26,C#,12.9453808,47.07619135,95.65208881,Web App,High,Basic,Basic,Poor,Low,Moderate,9.567248382
27.92146503,,28,Java,1.195818039,66.96194209,86.24322093,Enterprise,High,Expert,Basic,Poor,Medium,Severe,7.623874456
48.39603116,22.77512375,28,C#,3.822851644,64.33082075,69.91972704,Mobile,High,Advanced,Advanced,Fair,High,None,6.349034477
17.12345895,10.18248393,14,JavaScript,5.474123421,85.40884604,64.33575938,Mobile,Low,Basic,None,Good,Low,Severe,6.311152276
35.2479802,8.463523565,20,Python,14.09469173,48.2407357,64.16181112,Web App,High,Advanced,None,,Low,Moderate,7.978007834
43.86405772,10.88259284,19,C#,6.674875456,79.814088,70.29990843,Desktop,Low,Expert,Basic,Poor,Medium,Severe,8.943468953
12.70321184,32.64330413,14,Python,9.204106857,55.21041746,63.71635384,Desktop,High,Advanced,Advanced,Poor,High,Moderate,3.35464712
3.845694122,27.21291821,8,Python,3.150422159,17.42704426,,Desktop,Medium,Expert,None,Fair,High,Severe,0.280433522
29.91420652,3.041306637,12,JavaScript,9.00895203,34.33825251,95.07875931,Mobile,Medium,Advanced,Advanced,Good,Low,Severe,8.89883814
45.83511669,13.41862582,4,JavaScript,11.87185103,73.31893941,78.96304406,,Medium,Advanced,None,Poor,Low,None,9.617192405
19.11838835,5.658020906,7,Java,8.443003717,65.17580922,97.48337682,Desktop,High,Expert,None,Excellent,Low,,7.84114499
42.69710937,30.45699595,22,JavaScript,13.26564433,,89.09282551,Enterprise,Low,Expert,None,Fair,Medium,Severe,0.827088125
37.07499356,12.56294149,27,C++,13.94032278,17.36158028,57.19601747,Desktop,Medium,Basic,Basic,Fair,Medium,None,2.527505454
17.75636259,11.73173816,25,,6.199221763,36.68416883,90.76166397,Mobile,Medium,Advanced,Advanced,Fair,Low,None,4.827071337
45.69646915,13.05087348,12,JavaScript,2.970740978,65.36596645,90.39953581,Web App,High,Basic,None,Fair,High,Severe,3.328107782
47.47687732,,22,Java,5.2780195,73.10526203,93.35199104,Enterprise,Low,Basic,None,,Low,None,4.195652254
45.92258835,10.170247,23,JavaScript,7.286592808,32.35861208,93.90775754,Desktop,High,Basic,Advanced,Good,Medium,Moderate,7.725467686
33.01591711,30.34946662,20,Java,10.38637148,45.36738515,75.83043004,Desktop,Medium,Expert,Basic,Good,High,Moderate,3.509122634
20.88874193,35.09876002,10,JavaScript,12.59175399,64.32636465,91.0411308,Enterprise,Low,,None,,High,Moderate,6.073432539
15.67763711,32.87313711,,C++,2.526288786,6.683845382,52.25556125,Embedded,High,Expert,Advanced,Poor,Medium,Moderate,9.994183843
45.5885482,10.97634947,17,Python,7.100094862,14.38393461,81.76111463,Desktop,Medium,Expert,None,Excellent,Low,,9.760621645
43.94090579,3.912809413,6,C++,14.87863801,55.41456359,,Mobile,Low,Advanced,Basic,Good,High,Moderate,2.216465183
29.67950701,28.72373251,3,C#,6.531680581,12.72662611,78.65630436,Desktop,Medium,Advanced,Basic,Good,High,None,2.192712202
48.95802774,,25,JavaScript,2.661412307,19.96330344,69.6980833,Web App,Low,Expert,Advanced,Excellent,Medium,Severe,5.987029093
13.08049096,22.07036476,15,C++,11.32657238,91.13759313,93.96949607,Embedded,High,,None,Poor,Medium,Severe,3.549771154
37.98806467,23.89369389,3,C++,3.914895073,24.41391484,55.36686116,Web App,Medium,Expert,,Excellent,High,None,0.96213445
24.96632366,,16,C++,6.112128073,,81.6450746,Embedded,High,Advanced,Advanced,,High,Severe,1.207344028
16.78176155,18.09938215,16,Java,12.24164916,71.7151536,56.77399505,Mobile,Medium,Expert,None,Good,High,None,6.920741076
11.13637801,16.06436703,20,C#,1.22813795,30.2439774,50.20210766,Enterprise,High,Advanced,None,Good,,None,
43.78167927,15.51240178,4,Java,10.11632877,52.12609843,81.32104329,Enterprise,Low,Basic,Advanced,Fair,Medium,None,1.409570315
3.180359137,17.21149311,7,Java,12.47187715,41.24561642,87.58603284,Mobile,Low,Advanced,Advanced,Excellent,Low,None,2.105443048
30.10998109,25.28629285,,C#,12.21253154,90.76514482,,Web App,Medium,Expert,,Excellent,Low,Severe,8.33523327
8.748160265,31.81956149,20,C#,11.45708329,69.96455034,64.37894167,Web App,Medium,Expert,Basic,Excellent,High,Severe,9.355237784
13.53142144,16.06242546,7,JavaScript,12.9912077,2.654936048,60.15774773,Mobile,Low,Advanced,Basic,,Medium,Severe,0.863930753
12.95705911,24.6952665,5,Python,10.23771046,51.59568292,74.99270073,Enterprise,Medium,Expert,Advanced,Poor,High,,4.073805762
9.357728306,35.84357464,21,Java,10.26080274,67.19850363,95.56678896,Mobile,High,Basic,Basic,Good,High,Moderate,3.123070545
47.20662174,32.49832685,11,C#,8.124280528,,85.32067605,Web App,Low,Expert,None,Good,Low,None,5.039098739
28.81594317,21.5100231,29,Java,12.95360171,39.01120433,74.9804463,Enterprise,Medium,Expert,None,Good,Low,Moderate,7.156903043
,31.97610733,,C#,11.2391801,20.38924957,73.48916408,,Low,Advanced,Advanced,Excellent,High,None,7.107899033
32.83831403,3.062968321,8,C#,5.432332984,33.38394268,93.1891785,Embedded,Low,Basic,Advanced,Fair,Low,Severe,6.236451476
12.69586572,22.57160602,24,,5.357740929,58.83380856,68.42507858,Mobile,Low,Advanced,,Poor,High,None,6.664240813
22.63423773,27.54433613,14,Python,9.876876131,69.25097973,,Embedded,Low,Basic,Advanced,Fair,Medium,Moderate,0.157477455
44.0145749,23.42301909,8,C#,13.24215738,59.58125174,69.36864779,Mobile,Low,Expert,Basic,Fair,High,None,1.616709768
35.24371117,7.550578354,26,C#,7.402926526,4.506760236,98.76833199,Embedded,High,Advanced,None,Excellent,High,Moderate,5.634480358
,20.64030904,20,C#,12.23858441,19.13918008,92.81403577,Desktop,Low,Advanced,Advanced,Excellent,High,Severe,0.462997768
43.94212043,29.16139138,26,,3.522239629,23.84597251,78.30980261,Embedded,High,Expert,None,Good,Medium,Moderate,9.671799373
49.79378075,3.216644506,18,Java,5.774617277,3.134516602,97.88242057,Enterprise,Low,Advanced,None,Excellent,High,Moderate,3.435077907
22.50333583,15.83677312,25,Java,1.335148353,32.5037875,92.40553755,Desktop,Low,Basic,,Good,Medium,Severe,1.213512093
24.4813359,15.81082049,6,Java,9.243002056,67.00596174,61.88129514,Web App,High,Expert,Advanced,Fair,Low,,1.199582217
17.45677457,7.995670578,21,Python,1.447891655,89.71945898,65.96133471,Embedded,Medium,Expert,None,Excellent,High,Severe,
19.12219583,14.71676659,11,JavaScript,7.539966727,91.69156408,54.35254426,Desktop,Medium,Advanced,Basic,Good,Low,None,4.119661108
34.51557004,13.36977665,9,JavaScript,12.44036656,65.30718787,95.97934482,Web App,Low,Basic,Basic,Excellent,,,4.302302793
35.44614267,24.45076739,13,Python,3.554773399,38.20572983,85.00572567,Web App,Low,Basic,Advanced,Poor,Medium,Moderate,5.654650636
10.61668733,4.145490268,10,JavaScript,8.616225951,14.7384209,,Desktop,Medium,Expert,Advanced,Excellent,Medium,,5.113141964
24.91680489,10.758814,29,JavaScript,14.96749808,17.25324823,79.58591472,Embedded,Medium,Expert,Advanced,Fair,Low,Severe,7.972665165
30.10245149,5.001482213,12,Java,14.87031699,76.13990659,,Desktop,Medium,Advanced,None,Fair,Medium,Severe,0.657357652
21.12923249,26.97675344,8,Java,13.17083851,12.67291474,79.25209681,Desktop,Medium,,None,Excellent,High,None,2.907473765
45.95794352,25.17009694,17,Python,3.890565287,,62.99916301,Enterprise,Low,Advanced,Basic,Poor,High,None,0.207902754
20.5427233,5.742735027,,C++,5.688635707,32.64743407,58.6229181,Embedded,Low,Basic,Advanced,Good,Medium,None,3.82751303
1.731793266,21.98948096,3,JavaScript,11.9798773,,65.45055247,Web App,Medium,Expert,None,Poor,High,Moderate,9.264392764
1.5277913,20.5154853,13,C#,10.5316892,76.77458426,57.57351443,Enterprise,Medium,Expert,None,Excellent,Medium,Moderate,7.528870483
36.51056605,30.93667595,10,Python,6.717820792,76.8656046,58.88067554,Mobile,Medium,Basic,None,Fair,High,Severe,8.634662601
1.129539594,,12,Java,3.074901866,63.2992341,93.94437885,Enterprise,Medium,Basic,Basic,Good,High,Severe,6.64004225
38.53747204,31.30280114,14,Python,9.009127261,89.75797265,65.56949953,Mobile,High,Basic,None,Poor,High,Moderate,0.854511637
37.51772901,6.988565559,29,Python,10.46275641,51.68362508,71.73884078,Embedded,Low,Expert,None,Good,Medium,Moderate,4.219178518
3.288698575,31.37445267,26,Python,8.467447371,67.65631716,90.51117969,Mobile,,Basic,Basic,Poor,Medium,Moderate,2.437837868
,4.34670441,29,JavaScript,3.604040609,92.42612716,99.7130056,Mobile,,Basic,None,Poor,Low,None,2.224892375
27.63705799,15.03208451,18,C++,14.39343746,85.2906312,98.62489085,Desktop,High,Expert,Advanced,Good,Low,Severe,9.598697111
33.94052273,30.9756257,7,C#,1.415967348,47.87687955,92.77277936,Desktop,High,Expert,Advanced,Excellent,Medium,Severe,5.32569176
31.13568047,,18,,11.13525848,37.34358199,78.76919496,Mobile,Low,Advanced,Advanced,Fair,High,Moderate,7.541764822
13.85661239,26.11460795,,Python,14.09976333,57.56244544,51.6029027,Desktop,Medium,,Basic,Poor,Low,None,9.987102971
30.47475463,28.40809814,14,C#,9.021508593,19.37535179,90.09301652,Web App,Low,Basic,Basic,Poor,Low,None,5.989823306
11.44990286,24.8418776,15,C++,6.328813649,12.93068466,67.00768509,Embedded,High,Advanced,Basic,Good,High,Severe,4.031366708
41.55192325,31.62921779,10,C#,10.07377095,60.46045554,85.9935107,Embedded,Medium,Basic,None,Poor,Medium,Moderate,
19.30684798,4.230287222,3,C#,4.938318251,56.7221642,65.37545093,Web App,Low,Expert,Basic,Fair,,None,7.604328102
30.78570494,10.96279975,16,Python,5.191573016,14.11818288,92.02940194,Mobile,Medium,Advanced,None,Poor,Low,None,7.409683175
17.29443462,7.345467939,,C++,,44.55100447,50.2453292,Mobile,High,Advanced,Advanced,Excellent,Medium,Moderate,8.562324422
40.88907701,35.540093,5,Java,5.122095429,53.53425925,70.25160115,Embedded,Medium,Basic,,Poor,Low,None,3.344732694
13.21580421,15.46519263,9,Java,5.390386205,88.80535467,58.82755587,Mobile,Low,Expert,None,Excellent,Low,Severe,0.245210585
14.63339247,30.80808945,25,Python,12.45330293,97.14227768,64.67321712,,High,Advanced,,Poor,Medium,None,7.821414971
35.85721404,30.3661159,23,C#,5.074266221,9.968853334,97.41354084,Embedded,High,Basic,None,Good,Low,None,5.960862411
35.82010369,18.20294592,22,JavaScript,3.162208128,88.02202919,62.07901781,Mobile,Medium,,None,Excellent,High,Moderate,5.395473316
46.26262456,8.94894945,19,C#,10.40068641,45.30235748,85.26017593,Embedded,Low,Advanced,Basic,Good,Medium,None,1.744367482
8.526508636,26.02454985,12,C#,5.740741594,,61.83424663,Enterprise,Low,Advanced,Basic,Poor,Low,Moderate,5.952195382
5.918694726,19.55980714,13,Python,,0.884097192,64.77041971,Mobile,Medium,Expert,None,Good,High,Severe,2.571673649
32.08752038,13.57948678,21,JavaScript,4.989492771,89.08341288,55.91818662,Web App,Medium,Basic,None,Excellent,Medium,Moderate,7.133234013
3.927867586,9.864178566,13,JavaScript,2.825575549,64.87906259,56.64137073,Enterprise,Medium,Expert,Basic,Poor,Medium,Moderate,1.260156567
28.56706414,27.67337861,24,C#,14.23215864,12.21818144,76.22673021,Desktop,Medium,Basic,Advanced,Fair,High,Moderate,7.690276634
45.78703318,12.9461543,26,C#,8.865681156,86.71539107,62.89859983,Embedded,Low,Expert,Advanced,Poor,High,Moderate,9.202290203
15.1613758,8.668815831,5,Java,5.094820059,57.88419368,85.25207131,Embedded,Low,Advanced,,Fair,Medium,Severe,0.97742855
20.63213503,35.69744208,17,Python,9.764418118,47.14246794,53.13979213,Embedded,Low,Basic,None,Good,High,Moderate,6.100208069
11.76097717,12.03306023,8,Python,2.343939566,50.59589225,63.57192116,Desktop,High,Advanced,Basic,Excellent,Medium,,6.006476507
36.20955885,,19,JavaScript,,32.69128357,84.054227,,Medium,Basic,Advanced,Good,Low,Severe,1.261602291
11.66272778,33.82080578,23,Java,7.621003436,60.12721139,50.8050915,Embedded,Medium,Basic,None,Poor,Medium,Severe,8.36193064
10.25649079,35.29583835,4,JavaScript,2.547669994,24.75822488,94.71086425,Embedded,Low,Basic,Advanced,,,Severe,6.633220636
48.1045659,35.91375605,14,C++,4.541477371,1.533333611,83.02602111,Embedded,Low,Advanced,Basic,Good,Medium,Severe,8.033424885
24.844064,,4,Python,8.389300807,81.15861895,62.82049199,Web App,,Expert,Basic,Fair,Medium,Severe,0.320254122
18.91904002,15.96550784,19,Java,4.896561138,,95.87693042,Web App,High,Advanced,Basic,,High,Severe,7.722776112
10.52509755,7.205721323,22,C#,,39.52158869,51.81431584,Web App,Medium,Advanced,Advanced,Poor,Low,None,9.855322524
19.14836891,24.79200327,27,JavaScript,8.212856953,6.290644475,66.28407238,,Low,Expert,None,,Low,Severe,9.096313691
20.73626249,34.9895626,22,C#,11.56832466,62.53729041,75.16217765,Web App,High,Expert,Advanced,,High,None,6.142164127
33.28463809,,28,C++,9.970771628,28.58326028,86.60607387,Mobile,Low,Basic,Basic,Fair,Low,None,0.493067505
49.1158993,19.42446495,14,Python,9.952406423,94.94193594,99.12697416,Web App,High,Advanced,Advanced,Excellent,Low,Moderate,2.41822269
10.26955602,34.70664061,25,C#,13.11629473,78.117345,56.40048874,Desktop,Low,Basic,Basic,Fair,Low,Severe,4.46017901
15.08542547,13.42243514,23,Java,7.650931885,16.4152361,63.80212559,Enterprise,Medium,,Advanced,Good,Low,None,7.549717948
28.96512925,12.35326794,13,C++,5.831890772,,92.81653337,Desktop,High,Basic,Basic,Fair,Low,Severe,7.217665225
49.11629209,15.88241449,29,C#,13.92819479,91.38327062,51.44740314,Embedded,Low,Basic,,Good,High,Moderate,4.095176485
10.83062056,10.4057411,4,C#,3.096041193,48.81097911,83.23587991,Desktop,Low,Expert,Basic,Fair,Medium,None,8.420931633
3.364873608,11.77389563,18,JavaScript,3.72782928,19.16913163,52.58858809,Enterprise,High,Expert,Basic,Good,Medium,Severe,0.726173948
,17.85767423,22,C++,14.90882545,9.170377628,86.20193815,Desktop,Low,Advanced,Basic,Excellent,Medium,Severe,9.185414054
25.08030255,32.21665548,26,Python,2.814237336,26.31264453,74.7858094,Web App,Medium,Basic,Advanced,Excellent,Medium,Severe,4.353068162
7.426793915,3.313645676,26,C++,3.068822582,,56.94919139,Mobile,Medium,Advanced,,Poor,Medium,Severe,4.871482761
46.95887679,23.84689784,25,C#,8.369264557,50.46780585,92.76242626,Mobile,Medium,Expert,Basic,Fair,Low,Severe,
14.89470597,16.25995049,25,C#,2.07560062,93.30829288,99.99920069,Web App,Medium,Basic,Advanced,,,Severe,9.965839101
4.43420259,35.20037152,14,JavaScript,12.59191756,0.896119901,78.47212131,Web App,Medium,Expert,None,Fair,Low,Moderate,4.118931799
15.13123945,11.43825421,5,Python,2.183588276,78.67740534,79.54876251,Enterprise,High,Advanced,None,Excellent,Low,None,1.092376278
4.786301072,11.88044994,21,C#,7.538556934,10.4347265,80.96435571,Mobile,Low,Basic,None,Poor,Low,None,3.998209731
7.788838788,5.029401736,20,C#,8.158938044,97.7829011,69.15976273,Embedded,Medium,Basic,None,Excellent,Medium,Severe,4.053792673
45.06317525,11.36099221,25,Java,7.471603469,49.93712165,52.42169965,Mobile,Low,Advanced,Advanced,Excellent,Medium,None,5.02144824
3.863364685,7.653172423,17,JavaScript,12.97992801,96.69240172,81.11528609,Enterprise,Low,Advanced,Advanced,Excellent,Medium,Severe,3.816979768
44.87116243,28.10758435,19,C#,12.09830647,30.61836111,59.72370448,,Medium,Advanced,Advanced,Fair,Medium,Moderate,1.667572274
49.09911742,3.87173871,26,JavaScript,9.542075427,64.76945927,77.77361878,Enterprise,Medium,Advanced,Advanced,Fair,Low,None,3.943801162
46.69536736,11.96609916,15,C++,3.909043735,60.73089108,79.97822,Web App,Low,,Basic,Excellent,Low,None,7.708310901
8.356724592,8.92794412,14,Python,9.602931012,65.83314805,65.92970303,Web App,Medium,Advanced,Basic,Poor,High,None,6.895127531
3.269903448,3.127428454,17,JavaScript,1.320189996,66.99867314,51.9565449,Desktop,Low,Advanced,Basic,Fair,High,None,3.993743673
2.299298301,16.81525312,9,C#,12.52452337,66.1959584,97.22745026,Embedded,High,Basic,None,Excellent,Low,Severe,3.407978848
23.77040308,5.177686445,12,Java,6.978729824,64.12645736,57.31607879,Embedded,Medium,Advanced,Advanced,Excellent,Low,Severe,9.487133409
23.43567752,29.81627797,21,C++,2.870527975,0.461709628,84.42102047,,Medium,Expert,None,Excellent,Low,Moderate,3.891376639
24.36453484,19.53775169,16,Python,1.058014219,97.45414693,89.17069332,Mobile,Medium,Expert,Advanced,Excellent,Low,None,7.342240843
16.14752796,30.95257561,28,C++,9.788231261,86.71617027,90.93647599,Embedded,Low,Basic,Advanced,Excellent,High,None,
3.287709908,27.33892688,19,JavaScript,12.3596309,17.89983861,69.07447505,Embedded,High,Expert,Basic,Poor,High,Severe,6.249889341
33.41514418,3.175232383,28,Python,6.182081734,73.7431598,98.08032429,Desktop,Medium,Advanced,Advanced,Excellent,High,Moderate,0.944548096
3.539927752,20.58388405,6,Python,2.631579135,76.56657011,57.14600643,Embedded,Low,Basic,Basic,,High,Severe,5.455350006
43.85996487,5.762206427,18,C#,3.637595627,,85.95109486,Desktop,High,Expert,None,Fair,High,Severe,7.605961358
30.17911891,27.21029364,9,Java,9.680867864,39.06946223,98.66478245,Desktop,Medium,Basic,None,Poor,High,None,0.117117936
33.16336537,18.57778114,11,Python,7.445957469,28.83244794,93.17215996,Enterprise,High,Basic,Advanced,Poor,High,Severe,8.793148362
13.70354439,8.974521311,5,C#,8.472853398,36.78960525,78.00932077,Desktop,Medium,Basic,Advanced,Fair,Medium,Moderate,4.973560348
49.07088232,30.27811662,29,C#,3.330574426,87.44127323,90.98682286,Desktop,Medium,Advanced,None,,Medium,None,8.107431245
20.29664919,23.05384171,24,Python,1.648693705,58.20694994,64.44985111,Web App,Medium,Expert,None,Fair,,Severe,7.771067817
,8.009756485,,C++,8.472665442,77.26519917,61.02616395,Desktop,Medium,Advanced,Advanced,Fair,Low,None,0.465696338
49.43663267,7.678346996,26,Python,10.89540028,41.7832105,52.2275019,Desktop,Low,Basic,Basic,Poor,Medium,None,
4.164865973,21.27270076,9,,12.08373522,33.20428941,86.91348071,Mobile,High,Advanced,None,Good,Low,None,2.377388789
44.54803213,8.936933637,,C++,9.993998645,46.35841751,67.79825398,Embedded,Medium,Advanced,Advanced,Excellent,High,Moderate,2.34737071
32.42318125,28.96049845,11,C++,5.779732533,30.38658299,79.34035481,Web App,Low,Basic,Basic,Poor,Medium,None,1.497675714
21.28409358,,14,,2.987348884,85.61730043,87.85810102,Embedded,High,Expert,None,,Low,Moderate,3.181802799
20.62925043,25.73835821,20,JavaScript,5.942615939,69.24054931,89.78617287,,Medium,Expert,Basic,Poor,High,None,5.125052786
38.6604052,30.11719856,28,Java,14.25779446,31.85105482,82.19831795,Enterprise,High,Advanced,None,Poor,Medium,None,3.839744693
17.34982675,33.40171086,23,Java,,69.65448988,70.71179641,Mobile,Low,Expert,None,Excellent,High,Moderate,0.844009564
40.09779098,26.66590474,19,C++,7.976743026,42.46450299,,Desktop,High,Expert,Basic,Fair,Medium,None,5.760907473
1.60671798,34.84794702,8,Java,6.625407584,,77.7525147,Mobile,Low,Expert,None,Fair,Low,Severe,0.952814769
39.03655463,30.7544189,7,C#,4.927890026,25.90598447,87.89279216,Enterprise,Low,Basic,None,Excellent,High,Moderate,2.589403666
49.61402107,10.57384563,8,Java,6.300961947,73.90566531,94.38017049,Desktop,High,Advanced,None,Good,High,Severe,3.240062183
46.04419894,8.801871079,13,C++,4.939826438,66.83490381,75.53100878,Desktop,Low,Expert,None,Poor,High,Severe,4.864923851
15.67366606,22.16639894,6,C++,13.16491283,72.17039639,74.10885256,,Low,Basic,Basic,Excellent,Medium,Moderate,7.261486971
24.24518068,16.4345139,14,JavaScript,12.65647175,71.67485198,97.01967904,Desktop,Medium,Basic,Basic,,Low,None,5.061367857
6.108799544,26.37599968,16,C#,10.52538648,46.68802624,97.14255947,Enterprise,High,Advanced,Basic,Fair,Low,Severe,0.474956932
2.478084086,9.415223092,18,Python,7.068955884,,,Mobile,Low,Basic,None,Fair,Low,None,5.736473115
3.526442262,28.76871014,19,Java,6.405778146,73.34875157,58.1767824,Web App,Low,Basic,None,Fair,High,Severe,5.603475181
,34.40929431,20,Python,11.92633898,18.81330283,66.53682755,Desktop,High,Advanced,None,Poor,Low,Moderate,
45.00414683,4.356493932,28,C++,2.937318767,97.14307685,88.94827279,Embedded,Medium,Basic,Basic,Fair,High,Moderate,9.716578463
5.245934053,19.86265484,8,C++,11.7334951,10.00714498,85.13166081,Web App,High,Basic,Basic,Excellent,Low,Moderate,
47.53895089,29.55828902,5,Java,1.62355418,92.834581,76.09414459,Mobile,High,Advanced,None,Excellent,Medium,Moderate,2.688579866
42.29137751,35.67779776,15,Python,1.818334373,26.45115147,61.87691492,Desktop,Medium,Expert,Basic,Poor,,None,4.184881087
46.3936928,3.387990773,8,JavaScript,13.35715759,78.61861639,56.74344789,Web App,Low,Expert,Basic,Fair,High,None,6.983743814
13.09976432,,7,C++,8.961506563,87.83286666,68.9994852,Enterprise,High,Expert,None,Excellent,Medium,Severe,8.204663656
2.985018259,20.76491112,3,C++,1.680446602,31.91495279,85.80141255,Enterprise,High,Basic,None,Good,Medium,,3.379793538
21.42466822,,4,JavaScript,7.620860403,79.61909344,97.49632632,Enterprise,Low,Expert,Basic,Good,,None,
4.630170228,3.759842922,21,Java,11.3030213,58.36127697,81.07165104,Web App,Low,Expert,Advanced,Poor,Medium,Severe,4.654475343
2.004655934,35.2899965,16,C++,2.789677231,84.06239332,94.96285733,Embedded,High,Advanced,Advanced,Fair,Low,Severe,
41.85610399,34.4472168,16,Java,7.0110258,87.76009595,82.43496914,Web App,Low,Expert,Advanced,Excellent,Medium,Moderate,8.459180473
26.5778018,,23,Python,12.67824817,36.04860229,68.49877018,Desktop,High,Expert,Advanced,,Medium,Severe,2.409700484
44.91663753,29.34768753,15,C#,8.711098222,30.5339713,52.7677345,Mobile,Low,Expert,Advanced,Good,Low,Severe,3.523927561
39.32860978,24.72145254,18,Python,4.313853838,18.87846866,69.01929101,,,Advanced,None,Fair,Low,Severe,5.015840237
21.55905943,13.68242229,23,Java,6.766864045,96.57515756,67.72503766,Mobile,,Advanced,Advanced,Poor,Low,None,8.980698937
39.89803196,20.96464478,17,Java,3.864060242,74.5426939,76.67648088,Enterprise,,Basic,None,Poor,Medium,Severe,7.596282066
26.87079299,20.49804634,13,JavaScript,9.088609559,37.69767289,74.13746647,Web App,High,Basic,None,Fair,High,Severe,2.736142011
28.09538011,7.199961557,24,C++,10.27276306,97.36576438,60.46847737,Mobile,High,Basic,None,Excellent,Low,None,7.515201903
22.75915506,34.0257458,15,C++,12.82071318,33.28970027,80.78394039,Enterprise,Medium,Basic,None,Good,Medium,Moderate,4.152916587
26.33997011,24.0541226,12,C#,3.734466469,86.36876801,93.72650599,Mobile,High,Basic,Advanced,Poor,Medium,Severe,
41.73803435,13.95083924,8,Java,8.556843368,65.65501433,80.9177722,Mobile,Medium,Basic,Basic,Excellent,High,Severe,2.377121343
4.464743936,35.3704455,5,JavaScript,14.52115161,,67.98245818,Embedded,Low,Advanced,Basic,Poor,Medium,Severe,9.050124153
38.56842469,8.962730503,18,Python,14.87133759,63.93783103,91.15691729,Web App,Low,Basic,Basic,Fair,High,Moderate,0.656300502
,10.07474372,14,Java,,98.55157426,58.80948082,Web App,High,Expert,,Poor,Low,None,7.873088712
27.23365913,29.15043866,10,JavaScript,14.924062,3.940703842,97.14858122,Web App,Low,Advanced,Advanced,Poor,High,Severe,3.36245989
20.130486,11.13443861,25,Python,9.174564275,21.19071052,95.21607128,Desktop,Medium,Advanced,None,Poor,High,None,8.005823285
1.61485541,35.04267599,6,C#,1.751100331,70.46640963,79.97584139,Enterprise,Low,Advanced,Advanced,Excellent,High,None,1.535302938
42.66643566,13.74615829,13,JavaScript,10.24477879,28.62033364,60.65212395,Enterprise,Low,Expert,None,Excellent,Low,None,2.422331263
30.88835702,4.045484019,26,JavaScript,10.70328538,75.92198475,93.24456383,Mobile,High,Expert,Basic,Excellent,Low,Moderate,3.615869986
13.58036724,22.67381318,23,Python,,50.07296588,,Enterprise,,Advanced,Advanced,Excellent,Medium,Severe,8.584899353
12.72073611,10.35998573,24,C++,2.655347379,71.52135504,84.64749045,Enterprise,Low,Expert,Advanced,Fair,High,None,1.636277282
6.381896965,30.1656405,23,JavaScript,14.61958025,96.74126183,63.14746829,Web App,Low,Expert,Basic,Poor,High,None,0.819831646
19.52952791,7.68947053,29,C#,7.641227697,89.5303235,59.03263237,Desktop,Medium,Expert,Basic,Excellent,,Severe,7.576561622
14.01559705,29.92155555,20,C++,3.904457965,17.55183015,60.87496906,Web App,High,Basic,None,Fair,High,Severe,4.821390933
26.55091762,,29,Python,3.934684335,5.963397198,77.45569044,Enterprise,High,Basic,Advanced,Excellent,High,None,0.986947847
20.72059492,21.81405116,15,,,36.75392784,54.7861095,Embedded,High,Expert,Basic,Poor,Low,Severe,
20.65842493,8.75382592,20,Java,9.704450224,15.02146727,96.63669731,Enterprise,High,Basic,Advanced,Good,Medium,None,5.95881599
43.90207386,4.401416029,10,,10.28602274,4.786904928,71.66807828,Mobile,Medium,Expert,Advanced,,Low,Severe,0.120675172
